,ID,Count
274,18562,568.2093587048131
275,18563,629.9345774662514
276,18564,636.6085597606937
277,18565,563.0306402031149
278,18566,602.0169083602659
279,18567,594.4129449264343
280,18568,579.2414879073748
281,18569,592.7353318906728
282,18570,607.323271332076
283,18571,644.431342286146
284,18572,619.2762642118753
285,18573,578.0288654413074
286,18574,580.1258817360092
287,18575,566.4132186610907
288,18576,528.4469170889274
289,18577,421.7282867612589
290,18578,356.91202606770304
291,18579,294.9036561228248
292,18580,248.2212985586889
293,18581,222.19900670388668
294,18582,238.9242689894887
295,18583,277.0890449180036
296,18584,319.0853239417045
297,18585,412.3279568635122
298,18586,585.2527068506372
299,18587,648.8293636016332
300,18588,655.7035309194664
301,18589,579.9186535220456
302,18590,620.0743085098242
303,18591,612.2422654181948
304,18592,596.6157429907713
305,18593,610.5143326497775
306,18594,625.5398349838384
307,18595,663.7609565461064
308,18596,637.8513559588091
309,18597,595.3667481092517
310,18598,597.526664069773
311,18599,583.4026918757562
312,18600,512.1512813487195
313,18601,408.7235168966503
314,18602,345.90598519582466
315,18603,285.80975775152564
316,18604,240.5669368177667
317,18605,215.34709034674532
318,18606,231.55659830953473
319,18607,268.54449295342846
320,18608,309.24573922495756
321,18609,399.61306351610483
322,18610,567.2053597692202
323,18611,628.8215130022818
324,18612,635.4837026871566
325,18613,562.0357918170225
326,18614,600.9531730909624
327,18615,593.362645499179
328,18616,578.2179957237265
329,18617,591.6879967259317
330,18618,606.2501599715591
331,18619,643.2926627276241
332,18620,618.1820324809445
333,18621,577.0075159039329
334,18622,579.1008268704919
335,18623,565.4123934196027
336,18624,499.68072121575733
337,18625,398.7713574843126
338,18626,337.4833929934262
339,18627,278.85047071969075
340,18628,234.70928389207614
341,18629,210.10352474918312
342,18630,225.9183414339514
343,18631,262.0056042115464
344,18632,301.71580085067205
345,18633,389.8827378877644
346,18634,553.3942676088858
347,18635,613.510106438689
348,18636,620.0100760137875
349,18637,548.350575370285
350,18638,586.3203429974992
351,18639,578.9146399570182
352,18640,564.1387528354832
353,18641,577.2807678233867
354,18642,591.4883515940934
355,18643,627.6288928108288
356,18644,603.1296905462157
357,18645,562.9577474345424
358,18646,565.0000876015816
359,18647,551.6449588571178
360,18648,383.76336288263593
361,18649,306.26324104942813
362,18650,259.1930332975097
363,18651,214.16194349949217
364,18652,180.2607550418297
365,18653,161.36311005768493
366,18654,173.5091604787467
367,18655,201.2247971498269
368,18656,231.72290915599615
369,18657,299.4366287689777
370,18658,425.01628764232225
371,18659,471.1862827858298
372,18660,476.17837088701856
373,18661,421.1426455091596
374,18662,450.3040781876882
375,18663,444.6163712527273
376,18664,433.26823655275746
377,18665,443.3615294349421
378,18666,454.27319741568226
379,18667,482.0297528416904
380,18668,463.2139453674008
381,18669,432.3612041518578
382,18670,433.9297564240893
383,18671,423.67278852219385
384,18672,378.36914532732413
385,18673,301.95837322930544
386,18674,255.54978919018845
387,18675,211.15166105192574
388,18676,177.72699120862666
389,18677,159.09497347863618
390,18678,171.07029775763777
391,18679,198.39636057058627
392,18680,228.46578795727592
393,18681,295.22771651775014
394,18682,419.0422147061446
395,18683,464.5632396184633
396,18684,469.4851584125279
397,18685,415.2230208877996
398,18686,443.97455744984916
399,18687,438.3667975123493
400,18688,427.17817336846485
401,18689,437.12959388105423
402,18690,447.8878863270969
403,18691,475.2542927367183
404,18692,456.70296220007276
405,18693,426.28389030888695
406,18694,427.8303948480056
407,18695,417.7175999487258
408,18696,528.0904590920887
409,18697,421.443814630856
410,18698,356.67127502583764
411,18699,294.70473213798823
412,18700,248.05386363950282
413,18701,222.0491248325617
414,18702,238.76310527830782
415,18703,276.90213758123366
416,18704,318.8700884815008
417,18705,412.0498256212035
418,18706,584.8579311394312
419,18707,648.3917029629571
420,18708,655.2612333875985
421,18709,579.5274758372507
422,18710,619.6560442740895
423,18711,611.829284200113
424,18712,596.2133024697812
425,18713,610.1025169895473
426,18714,625.1178840379432
427,18715,663.3132239673007
428,18716,637.421100413222
429,18717,594.9651500838825
430,18718,597.1236090970895
431,18719,583.0091640715978
432,18720,521.6139674455418
433,18721,416.2752354642522
434,18722,352.29706508983634
435,18723,291.0904787406234
436,18724,245.0117356326516
437,18725,219.3259184626273
438,18726,235.83491896057527
439,18727,273.50621487503844
440,18728,314.9594715998123
441,18729,406.9964541624862
442,18730,577.6852442631082
443,18731,640.4398390812473
444,18732,647.22512171151
445,18733,572.4201615664017
446,18734,612.0565939803405
447,18735,604.3258211475002
448,18736,588.9013535289798
449,18737,602.6202309781444
450,18738,617.4514498421062
451,18739,655.1783628273096
452,18740,629.6037797987643
453,18741,587.6685084609121
454,18742,589.8004961726067
455,18743,575.8591504404831
456,18744,537.0030358259519
457,18745,428.55651714657125
458,18746,362.6908121197245
459,18747,299.6784605850579
460,18748,252.2402659040299
461,18749,225.79664541295574
462,18750,242.7927075185507
463,18751,281.57541184035654
464,18752,324.2516553755724
465,18753,419.0039858901424
466,18754,594.7285718600575
467,18755,659.3346024355072
468,18756,666.3200698478012
469,18757,589.3081545237422
470,18758,630.1139723583988
471,18759,622.1551201427524
472,18760,606.2755876645326
473,18761,620.3992103014107
474,18762,635.667991530468
475,18763,674.5079537818831
476,18764,648.1788491500263
477,18765,605.0063702248665
478,18766,607.2012575265435
479,18767,592.8486031712301
480,18768,520.7074167484167
481,18769,415.5517605796471
482,18770,351.68478250178293
483,18771,290.5845715124847
484,18772,244.58591198987347
485,18773,218.94473606206077
486,18774,235.42504437221407
487,18775,273.03086861278763
488,18776,314.4120807200333
489,18777,406.2891055440139
490,18778,576.6812432324793
491,18779,639.3267722946557
492,18780,646.1002622907436
493,18781,571.4253111043678
494,18782,610.9928564913498
495,18783,603.2755195285941
496,18784,587.8778592096191
497,18785,601.5728936279381
498,18786,616.3783362423371
499,18787,654.0396808927148
500,18788,628.5095457845098
501,18789,586.6471567922964
502,18790,588.7754391681163
503,18791,574.8583231105818
504,18792,508.2368416553056
505,18793,405.599589228328
506,18794,343.26218019532905
507,18795,283.6252761320296
508,18796,238.72825203712412
509,18797,213.70116417412186
510,18798,229.78678073276762
511,18799,266.491972026611
512,18800,306.88213331255315
513,18801,396.5587682428122
514,18802,562.870134503844
515,18803,624.0153473629289
516,18804,630.6266170546352
517,18805,557.7400782403345
518,18806,596.3600088437981
519,18807,588.8274966540673
520,18808,573.7985994313913
521,18809,587.1656474419444
522,18810,601.6165101560558
523,18811,638.3758921850774
524,18812,613.4571857924304
525,18813,572.59737146828
526,18814,574.6746829834336
527,18815,561.0908720321693
528,18816,392.3194967568227
529,18817,313.0914835149879
530,18818,264.97182957314135
531,18819,218.9367564091291
532,18820,184.27972949737605
533,18821,164.96075513156063
534,18822,177.37760585170415
535,18823,205.71117200929086
536,18824,236.8892497299427
537,18825,306.11266960658645
538,18826,434.4921694160853
539,18827,481.6915402051758
540,18828,486.7949285977334
541,18829,430.5321631224069
542,18830,460.34375979805714
543,18831,454.52924351473337
544,18832,442.92809831635145
545,18833,453.2464245745276
546,18834,464.401371880664
547,18835,492.77676909064905
548,18836,473.54145682962917
549,18837,442.00084332152824
550,18838,443.6043669967854
551,18839,433.11871652901755
552,18840,386.925267139349
553,18841,308.78660606862894
554,18842,261.3285773190592
555,18843,215.92646723018518
556,18844,181.74595999835228
557,18845,162.69261348066772
558,18846,174.9387376769855
559,18847,202.88272910530344
560,18848,233.6321212478819
561,18849,301.90374794369154
562,18850,428.5180831211147
563,18851,475.0684822278357
564,18852,480.1017011563616
565,18853,424.61252526400733
566,18854,454.0142249065982
567,18855,448.2796557995073
568,18856,436.8380215138968
569,18857,447.0144750852329
570,18858,458.0160465137045
571,18859,486.00129383487945
572,18860,467.030459102908
573,18861,435.9235158889045
574,18862,437.5049917817473
575,18863,427.16351463898445
576,18864,536.6465917360958
577,18865,428.27205611466803
578,18866,362.45007047060824
579,18867,299.47954436111434
580,18868,252.07283751721096
581,18869,225.64676938917688
582,18870,242.63155009506977
583,18871,281.3885117956577
584,18872,324.0364283126436
585,18873,418.72586549894766
586,18874,594.3338115507754
587,18875,658.8969588718833
588,18876,665.877789571891
589,18877,588.9169921004965
590,18878,629.6957244409779
591,18879,621.7421550368708
592,18880,605.8731628445041
593,18881,619.987410707907
594,18882,635.246057046721
595,18883,674.0602386710799
596,18884,647.7486103905864
597,18885,604.6047878675894
598,18886,606.7982182787939
599,18887,592.4550907203093
600,18888,530.1700903640068
601,18889,423.10346918657285
602,18890,358.07585396599467
603,18891,295.86528553633985
604,18892,249.03070494209268
605,18893,222.92355892988988
606,18894,239.7033593801727
607,18895,277.9925839899131
608,18896,320.1258055585058
609,18897,413.67248645174277
610,18898,587.161113903456
611,18899,650.9450830491116
612,18900,657.8416658282285
613,18901,581.8096671568192
614,18902,622.0962627353754
615,18903,614.2386807165457
616,18904,598.561202923581
617,18905,612.5051134605926
618,18906,627.5796113384431
619,18907,665.9253653152258
620,18908,639.9312780371063
621,18909,597.3081352874839
622,18910,599.475094357425
623,18911,585.305066352246
624,18912,545.5591674779594
625,18913,435.38475783871564
626,18914,368.4696068945005
627,18915,304.4532722545914
628,18916,256.25923931577756
629,18917,229.39428955245938
630,18918,246.66115188680442
631,18919,286.06178553462956
632,18920,329.4179946077289
633,18921,425.68002499386523
634,18922,604.2044511727664
635,18923,669.839857126452
636,18924,676.9366248012082
637,18925,598.6976696983658
638,18926,640.1536513612847
639,18927,632.0679898302102
640,18928,615.9354469192897
641,18929,630.284102873714
642,18930,645.7961633649837
643,18931,685.2549672396515
644,18932,658.5063579300172
645,18933,614.6460068909521
646,18934,616.8758655865721
647,18935,602.2945287247792
648,18936,529.263540558873
649,18937,422.3799950138236
650,18938,357.4635719803906
651,18939,295.35937880598345
652,18940,248.6048817182994
653,18941,222.54237690438396
654,18942,239.29348519510353
655,18943,277.5172381953745
656,18944,319.57841521732666
657,18945,412.965138529259
658,18946,586.1571138607039
659,18947,649.832017357711
660,18948,656.7168075142561
661,18949,580.8148176736584
662,18950,621.0325262930385
663,18951,613.1883801310734
664,18952,597.5377096112773
665,18953,611.4577771409034
666,18954,626.5064987945533
667,18955,664.7866845010258
668,18956,638.8370450995122
669,18957,596.2867846238169
670,18958,598.4500383615291
671,18959,584.3042400070987
672,18960,516.7929725073948
673,18961,412.4278292820958
674,18962,349.04097442984175
675,18963,288.40008735516295
676,18964,242.7472250731353
677,18965,217.2988079772794
678,18966,233.655224739358
679,18967,270.9783453014501
680,18968,312.04847206170524
681,18969,403.2348067223878
682,18970,572.3460129306469
683,18971,634.5206010717308
684,18972,641.2431710154935
685,18973,567.1295925371262
686,18974,606.3996869080681
687,18975,598.7403654147646
688,18976,583.4584577830419
689,18977,597.0505390901028
690,18978,611.7446810436822
691,18979,649.1229046381005
692,18980,623.7846936068959
693,18981,582.2370072331498
694,18982,584.3492901389768
695,18983,570.5367967026126
696,18984,400.87562128639905
697,18985,319.9197185230597
698,18986,270.75061953744114
699,18987,223.71156410393797
700,18988,188.29869956358593
701,18989,168.55839627625616
702,18990,181.2460469997259
703,18991,210.1975419689454
704,18992,242.0555846614529
705,18993,312.78870315293466
706,18994,443.9680408407322
707,18995,492.1967861511695
708,18996,497.4114747135389
709,18997,439.92167048086094
710,18998,470.38343044355395
711,18999,464.4421049503627
712,19000,452.5879495298948
713,19001,463.13130891829155
714,19002,474.5295352841259
715,19003,503.5237736022176
716,19004,483.86895701263114
717,19005,451.64047196323423
718,19006,453.27896700332303
719,19007,442.56463421943903
720,19008,395.4813973464196
721,19009,315.61484560763824
722,19010,267.10737111792776
723,19011,220.70127809336122
724,19012,185.76493273138632
725,19013,166.29025701261077
726,19014,178.8071813919466
727,19015,207.3691020419296
728,19016,238.79845960756074
729,19017,308.5797859199826
730,19018,437.99396083356237
731,19019,485.573735144681
732,19020,490.71825431687296
733,19021,434.00203885295457
734,19022,464.0539022140099
735,19023,458.1925238129061
736,19024,446.49787913732246
737,19025,456.89936598820196
738,19026,468.14421663780155
739,19027,496.7483054777207
740,19028,477.35796613881666
741,19029,445.5631509270738
742,19030,447.17959820795386
743,19031,436.6094385973307
744,19032,545.2027168454332
745,19033,435.1002915854194
746,19034,368.22886082647756
747,19035,304.25435237946317
748,19036,256.09180785574534
749,19037,229.24441077764774
750,19038,246.49999150521626
751,19039,285.87488205930765
752,19040,329.20276359422354
753,19041,425.4018994976624
754,19042,603.8096836175052
755,19043,669.40220552971
756,19044,676.4943364070712
757,19045,598.3065000951815
758,19046,639.7353957667605
759,19047,631.6550171441934
760,19048,615.5330147125968
761,19049,629.8722957214685
762,19050,645.3742211364652
763,19051,684.807243910863
764,19052,658.0761112733774
765,19053,614.2444171624744
766,19054,616.4728189408803
767,19055,601.901009050784
768,19056,538.7262200509709
769,19057,429.9317083105098
770,19058,363.8546474135842
771,19059,300.6400961092666
772,19060,253.049677430823
773,19061,226.5212022431408
774,19062,243.57180285998044
775,19063,282.4789566538235
776,19064,325.2921436041354
777,19065,420.3485240222136
778,19066,596.6369910398878
779,19067,661.450335327368
780,19068,668.4582183433852
781,19069,591.1991801750004
782,19070,632.1359394324992
783,19071,624.1515481273649
784,19072,608.2210599598071
785,19073,622.3900037626829
786,19074,637.707780846873
787,19075,676.6723763047821
788,19076,650.2587844452307
789,19077,606.947769739683
790,19078,609.1497001955354
791,19079,594.7509897363972
792,19080,554.1152930547114
793,19081,442.21299368248845
794,19082,374.24839756606076
795,19083,309.22808053378435
796,19084,260.2782098738652
797,19085,232.9919311374667
798,19086,250.52959350828098
799,19087,290.5481560433666
800,19088,334.58433017154186
801,19089,432.3560593572867
802,19090,613.680323757156
803,19091,680.3451043581726
804,19092,687.5531722163624
805,19093,608.0871782059926
806,19094,650.193323235527
807,19095,641.980852479065
808,19096,625.5952993150929
809,19097,640.1689884272795
810,19098,655.9243280080218
811,19099,696.0019730665354
812,19100,668.8338593769919
813,19101,624.2856367124429
814,19102,626.5504667771747
815,19103,611.7404475712774
816,19104,537.8196698264575
817,19105,429.2082338030737
818,19106,363.2423651447319
819,19107,300.1341891448723
820,19108,252.6238540100394
821,19109,226.140020041296
822,19110,243.1619284852991
823,19111,282.0036106393848
824,19112,324.74475300972756
825,19113,419.64117577250306
826,19114,595.6329905326746
827,19115,660.3372691210511
828,19116,667.3333595090413
829,19117,590.2043302316116
830,19118,631.0722024980664
831,19119,623.1012470560123
832,19120,607.1975661740246
833,19121,621.3426669584846
834,19122,636.6346678065499
835,19123,675.5336949638162
836,19124,649.1645510014328
837,19125,605.9264186035282
838,19126,608.1246437254376
839,19127,593.7501629282569
840,19128,525.3490984609905
841,19129,419.25606542660944
842,19130,354.81976535592145
843,19131,293.1748958446562
844,19132,246.76619580823342
845,19133,220.89644972074024
846,19134,237.5236665312151
847,19135,275.46471600778347
848,19136,317.21480785306284
849,19137,409.91084137984666
850,19138,581.821885932389
851,19139,645.0258487661414
852,19140,651.8597188982401
853,19141,576.5191014583017
854,19142,616.4393592244949
855,19143,608.6532285002186
856,19144,593.1183106043009
857,19145,606.9354250790352
858,19146,621.8728461328022
859,19147,659.8699109383225
860,19148,634.1121955087322
861,19149,591.8766374792057
862,19150,594.0238917556848
863,19151,579.9827159651443
864,19152,409.4317502158271
865,19153,326.7479570424433
866,19154,276.52941247339226
867,19155,228.48637425411619
868,19156,192.31767169648757
869,19157,172.15603927098172
870,19158,185.11449013703236
871,19159,214.6839142356447
872,19160,247.22192224966918
873,19161,319.46474013232756
874,19162,453.44391713819596
875,19163,502.7020374993198
876,19164,508.0280262887353
877,19165,449.3111826677207
878,19166,480.42310625179255
879,19167,474.35497148352414
880,19168,462.24780571086393
881,19169,473.016198345201
882,19170,484.6577038958357
883,19171,514.2707836402632
884,19172,494.19646250638664
885,19173,461.2801055619668
886,19174,462.95357198487056
887,19175,452.0105567672743
888,19176,404.0375236038401
889,19177,322.44308199462
890,19178,272.88616224921014
891,19179,225.4760867524061
892,19180,189.78390360919656
893,19181,169.8878988838225
894,19182,182.6756233211706
895,19183,211.85547290757233
896,19184,243.96479558237297
897,19185,315.255820814505
898,19186,447.4698341717893
899,19187,496.0789832121291
900,19188,501.33480257660915
901,19189,443.39154810754815
902,19190,474.0935748869417
903,19191,468.1053872503621
904,19192,456.15773230159914
905,19193,466.784252328143
906,19194,478.2723820865688
907,19195,507.49531215956495
908,19196,487.6854684073786
909,19197,455.2027815154294
910,19198,456.8542001682032
911,19199,446.05535819528325
912,19200,553.7588455021994
913,19201,441.9285298872046
914,19202,374.00765357827333
915,19203,309.0291623774804
916,19204,260.1107798605727
917,19205,232.84205365772567
918,19206,250.36843451924534
919,19207,290.3612541830378
920,19208,334.3691010178019
921,19209,432.07793626430714
922,19210,613.2855596129972
923,19211,679.907456543085
924,19212,687.1108876439454
925,19213,607.6960119828216
926,19214,649.7750712550604
927,19215,641.5678833614572
928,19216,625.1928705857313
929,19217,639.7571848333719
930,19218,655.5023894254161
931,19219,695.554253606429
932,19220,668.4036164380218
933,19221,623.8840504540167
934,19222,626.147423614123
935,19223,611.346931297602
936,19224,547.2823465533481
937,19225,436.7599448929799
938,19226,369.63343871030986
939,19227,305.4149049050114
940,19228,257.06864842369396
941,19229,230.11884421735084
942,19230,247.44024489995556
943,19231,286.9653276479083
944,19232,330.4584797268567
945,19233,427.0245591078667
946,19234,606.1128646494031
947,19235,671.9555836955749
948,19236,679.0747669070665
949,19237,600.5886896984098
950,19238,642.1756123928607
951,19239,634.0644118486202
952,19240,617.8809134006397
953,19241,632.2748903856223
954,19242,647.8359465856036
955,19243,687.4193832943065
956,19244,660.5862870094627
957,19245,616.5874006040153
958,19246,618.8243024327627
959,19247,604.1969096047808
960,19248,562.671421491627
961,19249,449.0412318088214
962,19250,380.02719016937
963,19251,314.00289040911247
964,19252,264.29718177542475
965,19253,236.58957392510285
966,19254,254.39803642291005
967,19255,295.03452805181894
968,19256,339.7506674623707
969,19257,439.0320959523901
970,19258,623.1561995091645
971,19259,690.850355101614
972,19260,698.1697231804434
973,19261,617.4766898523682
974,19262,660.2329984658566
975,19263,651.8937184416168
976,19264,635.2551549400163
977,19265,650.0538772851896
978,19266,666.0524960367285
979,19267,706.748982485956
980,19268,679.1613642762701
981,19269,633.9252697562938
982,19270,636.2250712018275
983,19271,621.1863695753815
984,19272,546.3757965263305
985,19273,436.0364705431557
986,19274,369.02115657484586
987,19275,304.9089980508311
988,19276,256.6428250956778
989,19277,229.7376620985482
990,19278,247.0303706145671
991,19279,286.4899817370258
992,19280,329.9110892517002
993,19281,426.3172110122551
994,19282,605.1088643609157
995,19283,670.8425177317444
996,19284,677.9499083177781
997,19285,599.5938399717534
998,19286,641.1118756901676
999,19287,633.0141110060803
1000,19288,616.8574198378294
1001,19289,631.2275538095907
1002,19290,646.7628337790627
1003,19291,686.2807022014072
1004,19292,659.4920538040482
1005,19293,615.5660496903663
1006,19294,617.799246185978
1007,19295,603.1960830146749
1008,19296,533.9052267206388
1009,19297,426.0843034114738
1010,19298,360.5985578395047
1011,19299,297.94970562105897
1012,19300,250.78516762652714
1013,19301,224.4940924338398
1014,19302,241.39210936569714
1015,19303,279.9510879232864
1016,19304,322.3811450368546
1017,19305,416.5868778366347
1018,19306,591.2977614880747
1019,19307,655.5310992919333
1020,19308,662.4762696423654
1021,19309,585.908612910144
1022,19310,626.4790342468207
1023,19311,618.566094257394
1024,19312,602.7781660290897
1025,19313,616.8203137321486
1026,19314,632.0010139516719
1027,19315,670.6169201350848
1028,19316,644.4397001940433
1029,19317,601.516270323341
1030,19318,603.6984959798975
1031,19319,589.4286377735461
1032,19320,417.98787707493193
1033,19321,333.5761939096007
1034,19322,282.3082040110512
1035,19323,233.26118324893548
1036,19324,196.33664285692018
1037,19325,175.75368139518704
1038,19326,188.98293233829315
1039,19327,219.1702854167783
1040,19328,252.38825858778884
1041,19329,326.1407754963225
1042,19330,462.9197911427858
1043,19331,513.2072863055186
1044,19332,518.644575295049
1045,19333,458.7006925826039
1046,19334,490.4627796307349
1047,19335,484.26783561807326
1048,19336,471.90765955444147
1049,19337,482.90108538026766
1050,19338,494.7858700568366
1051,19339,525.017791077859
1052,19340,504.52396550119977
1053,19341,470.91973682820105
1054,19342,472.62817462545786
1055,19343,461.4564770294835
1056,19344,412.59365172055755
1057,19345,329.27131986541804
1058,19346,278.66495463625813
1059,19347,230.25089644904529
1060,19348,193.802875360353
1061,19349,173.48554153682312
1062,19350,186.54406609102995
1063,19351,216.3418447481301
1064,19352,249.13113267986063
1065,19353,321.93185715976927
1066,19354,456.9457095691796
1067,19355,506.58423356242986
1068,19356,511.95135314338404
1069,19357,452.7810594025377
1070,19358,484.13324974155387
1071,19359,478.0182528419422
1072,19360,465.8175875650193
1073,19361,476.66914081612845
1074,19362,488.4005497362466
1075,19363,518.2423211767973
